video_id,label,frames_dir
original_sequences_youtube_c23_videos_442,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_442
manipulated_sequences_Face2Face_c23_videos_888_937,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_888_937
original_sequences_youtube_c23_videos_115,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_115
manipulated_sequences_Face2Face_c23_videos_788_710,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_788_710
original_sequences_youtube_c23_videos_877,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_877
manipulated_sequences_Face2Face_c23_videos_143_140,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_143_140
original_sequences_youtube_c23_videos_347,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_347
original_sequences_youtube_c23_videos_857,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_857
original_sequences_youtube_c23_videos_540,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_540
original_sequences_youtube_c23_videos_555,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_555
original_sequences_youtube_c23_videos_025,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_025
original_sequences_youtube_c23_videos_955,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_955
original_sequences_youtube_c23_videos_747,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_747
manipulated_sequences_Face2Face_c23_videos_222_168,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_222_168
manipulated_sequences_Face2Face_c23_videos_926_900,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_926_900
manipulated_sequences_Face2Face_c23_videos_492_325,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_492_325
original_sequences_youtube_c23_videos_009,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_009
manipulated_sequences_Face2Face_c23_videos_105_180,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_105_180
manipulated_sequences_Face2Face_c23_videos_804_738,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_804_738
manipulated_sequences_Face2Face_c23_videos_494_445,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_494_445
original_sequences_youtube_c23_videos_508,0,/content/outputs/frames/FFPP_Face2Face/original_sequences_youtube_c23_videos_508
manipulated_sequences_Face2Face_c23_videos_435_456,1,/content/outputs/frames/FFPP_Face2Face/manipulated_sequences_Face2Face_c23_videos_435_456
